0.804631,0.183012,-0.306359,-1.43835,-0.093055,-0.0729919,-0.0159313
1.94643,0.806705,-1.4465,-0.220209,0.0256061,-0.0974263,0.123911
1.34186,0.640768,-1.2875,-1.27604,-0.0711816,-0.0828141,0.0725539
1.32314,0.465567,-1.43683,-0.78383,-0.067759,-0.111002,0.0733933
0.967836,0.351253,-0.91946,-0.685969,-0.102584,-0.100141,0.0450245
0.760201,0.925926,0.925698,-0.827047,-0.0450824,-0.0874946,0.108061
-1.57253,0.289264,1.39609,-1.49162,-0.0538136,0.103341,0.0364345
0.0709725,0.773558,-0.30776,-1.38657,-0.10874,0.00868967,0.0542677
1.87437,1.19752,0.20668,-1.02226,0.0323732,-0.071126,0.113193
-0.117948,0.301031,1.44739,-1.06622,-0.127749,-0.0329759,0.0476826
-0.183128,0.131889,2.01466,-1.09501,-0.130289,-0.0207745,0.0528042
0.997752,0.616533,-1.26815,-0.395243,-0.0831645,-0.0916004,0.0971505
1.41595,0.338234,0.00375549,-0.20072,-0.0228708,-0.146783,0.056531
-1.97113,1.31769,0.302795,-1.46835,0.00981591,0.0650572,0.097779
0.130678,0.00420606,1.43097,-0.598382,-0.145117,-0.0500157,0.0113147
0.657466,0.010415,1.42728,-1.35842,-0.0597051,-0.113321,0.00852425
-1.62715,0.905046,-0.775605,-0.123868,0.00985196,0.0901708,0.131769
-0.892344,0.23759,-1.50061,-0.437861,-0.0743433,0.129292,0.0494257
1.39583,0.847414,0.418133,-0.416529,-0.00969196,-0.106737,0.112875
-1.03149,-0.0771605,-2.07895,-1.4525,-0.0177887,0.122635,0.0328563
1.27744,1.0847,-1.2073,-1.37007,-0.0649522,-0.0408185,0.100588
0.221956,-0.290817,-1.61111,-0.858423,-0.145539,0.00979236,-0.024438
1.05211,0.811562,0.181219,-1.43306,-0.0437565,-0.0964621,0.055079
-0.263967,0.0171246,0.818507,-1.10625,-0.134807,-0.000754904,-0.0163768
-0.264094,0.0671462,0.324818,-0.740566,-0.144628,0.0268407,-0.0103541
0.536781,-0.0513735,0.0172498,-0.0906954,-0.13752,-0.0819332,0.00180157
0.816597,1.20312,-1.29335,-1.03742,-0.0646256,-0.00226566,0.124807
-1.34173,1.31859,-0.177527,-0.0378948,-0.00585821,0.026746,0.158131
-1.67896,0.711519,-1.69195,-0.883764,0.0519812,0.0876942,0.106595
1.80003,-0.234736,1.64612,-1.10676,0.0773947,-0.115855,-0.0119587
-1.13753,0.947607,-0.372431,-1.23968,-0.024334,0.0976857,0.0802609
0.534235,0.67702,-0.201842,-0.840546,-0.112789,-0.0571837,0.0691657
0.408076,0.727192,1.47998,-0.293374,-0.0935424,-0.0576992,0.11493
0.520486,0.868594,0.274278,-0.978261,-0.089059,-0.0652929,0.0849297
-1.31703,0.896484,0.229976,-0.178189,-0.0260136,0.0914494,0.127741
-1.07261,-0.00420599,0.436847,-0.490063,-0.0829641,0.129599,-0.00910205
0.352953,0.262176,-0.0231058,-1.42324,-0.112503,-0.0401041,-0.00873195
1.00424,0.689988,0.502154,-0.501213,-0.0554889,-0.11093,0.0912415
1.27031,-0.0695496,0.31718,-0.234584,-0.0430481,-0.152396,-0.0081676
1.71677,0.694345,0.949758,-1.47936,0.0579379,-0.0878505,0.0574372
0.699859,1.28799,-0.771659,-0.685278,-0.0544449,-0.0141128,0.138945
-0.809977,-0.0288413,-1.63288,-0.232603,-0.100405,0.123818,0.0112087
1.46509,0.906999,-1.43963,-1.05106,-0.0549366,-0.0692144,0.109615
-1.75471,-0.18852,0.588085,-0.306643,0.0192664,0.15394,-0.0283383
0.188093,0.421253,-0.379687,-1.09358,-0.132365,-0.0067624,0.0255443
-0.143664,0.508128,-1.44892,-1.05691,-0.10294,0.0629272,0.0722588
0.992787,0.200788,1.36274,-0.096685,-0.0796575,-0.131621,0.0454833
1.55738,0.875354,-0.834038,-0.119445,-0.00611608,-0.0940557,0.129332
-1.55497,-0.206346,1.18871,-0.752638,-0.0371327,0.141696,-0.0287765
0.457343,1.2545,-1.78424,-0.222651,-0.0345312,-0.00376551,0.156239
0.641808,0.214307,-1.64853,-0.782125,-0.132789,-0.0509941,0.0482267
-1.13842,0.162082,1.75191,-0.712507,-0.0912926,0.113416,0.0448554
0.679108,-0.126281,-0.0311261,-0.972225,-0.102883,-0.0812289,-0.047301
-0.0133034,0.987464,0.038637,-0.967341,-0.10029,-0.000415146,0.0970238
0.784898,0.558901,0.443339,-0.94799,-0.0781915,-0.105201,0.0511919
-2.06113,0.847214,-1.66598,-0.603957,0.0679402,0.0612456,0.124515
1.51525,0.492205,1.03174,-0.794426,0.0264657,-0.1306,0.0632994
-0.500117,0.974346,0.220301,-1.00549,-0.0931583,0.0393414,0.0942136
1.90098,0.720832,-1.34911,-0.979597,-0.010161,-0.107753,0.0932594
-1.53663,0.905297,1.8843,-0.620682,-0.0329005,0.0718175,0.133141
-1.9696,0.226975,-1.85248,-0.579584,0.0817604,0.119515,0.0567574
-1.53663,1.07559,1.5197,-0.643489,-0.0349555,0.0579316,0.137428
0.924552,1.08691,-2.02447,-1.35367,-0.0507333,0.0129073,0.121362
0.867265,0.69835,-1.17814,-1.44503,-0.0963313,-0.0356239,0.067443
-1.38107,0.709767,-0.663322,-1.06239,0.00739235,0.118364,0.0685342
-0.55244,0.770303,1.2614,-0.326455,-0.0990837,0.0413457,0.116305
0.110692,0.688436,1.24383,-0.184962,-0.113604,-0.0222647,0.110132
-1.48164,0.719731,-0.407057,-1.16159,0.00956291,0.117388,0.0600753
-1.51614,1.08891,-1.8097,-0.898738,0.0394486,0.0444369,0.135058
0.305977,0.18176,0.200442,-1.20407,-0.119977,-0.0486208,-0.0121884
-0.786935,-0.13269,1.28495,-1.34123,-0.118619,0.0462045,-0.0156479
-0.899982,0.978852,1.64866,-0.352487,-0.0606518,0.0459752,0.139165
1.01698,0.695196,-0.579301,-0.251309,-0.0690945,-0.0974995,0.104109
-1.13257,1.10268,-1.12862,-1.16785,0.0146567,0.0764897,0.10995
0.17689,1.30161,-1.86126,-1.42168,-0.00978143,0.0511888,0.117228
0.102926,0.386053,-1.6908,-1.15389,-0.114537,0.0383624,0.0673954
1.63326,0.067697,-1.47438,-1.35574,-0.0461505,-0.118917,0.0177016
1.80054,-0.182762,-1.88927,-1.45595,-0.0242737,-0.124072,0.0113444
-0.682418,1.18655,-0.422971,-0.891228,-0.0468013,0.060662,0.120387
1.86113,1.05937,0.142772,-0.273286,0.0240789,-0.0732123,0.137898
0.807304,0.338285,-1.00463,-1.53806,-0.106501,-0.0441773,0.0217784
0.106745,1.25234,-0.422589,-1.18062,-0.0710668,0.0133659,0.10976
0.356899,0.1044,0.767585,-0.11751,-0.146172,-0.0592814,0.0269376
-0.269059,1.14639,-2.05578,-0.124007,-0.045783,0.0188674,0.152903
0.423607,0.975647,0.319854,-1.32957,-0.0804237,-0.0546846,0.0778128
-1.15828,0.3142,-2.06788,-0.913665,-0.013348,0.125974,0.0768486
-1.74261,0.768551,1.48126,-1.44669,-0.0410177,0.0815607,0.0849924
1.29756,0.772056,0.798775,-0.332767,-0.017492,-0.110119,0.11128
0.125714,0.810711,-1.49017,-0.503655,-0.0987678,0.0141866,0.119876
0.950649,0.961828,-1.9561,-0.233156,-0.0528508,-0.0537441,0.14133
0.602852,0.84506,-1.72925,-0.711263,-0.0875496,-0.0172223,0.123422
1.86839,-0.217762,-0.938683,-1.32543,-0.0083125,-0.119694,-0.0417044
2.0097,0.703007,-0.866628,-0.151927,0.0432821,-0.107128,0.110365
-0.552567,0.825332,-1.17369,-1.30921,-0.0465896,0.0862899,0.0838393
-1.08228,0.541325,1.67807,-1.38394,-0.0887625,0.0525194,0.0771827
1.6796,0.410538,-1.75152,-0.363867,-0.00437222,-0.137299,0.0793989
-1.3691,1.28449,1.15077,-0.230575,-0.0183165,0.0322875,0.154879
-1.20704,0.434973,-2.07004,-0.411369,-0.0282721,0.128534,0.0886402
-1.60996,0.349801,-0.787826,-0.0460499,0.00749923,0.145545,0.0672276
-1.92479,0.0993924,-1.29615,-1.17067,0.0892986,0.100982,0.0138009
-1.44536,0.703558,1.60754,-0.126863,-0.020887,0.110052,0.114857
-1.26955,0.964982,0.607181,-0.553092,-0.0435191,0.0845076,0.119815
1.70671,0.43307,1.75738,-0.541896,0.0451746,-0.124602,0.0822303
-1.45681,0.729845,0.290064,-0.907446,-0.026097,0.118985,0.0728209
1.84802,0.57272,0.327746,-0.734715,0.0479074,-0.124993,0.0622868
-1.02079,0.337083,-0.624622,-1.48931,-0.0317669,0.113143,0.00839902
1.23161,0.0082118,-1.79252,-0.956698,-0.0867629,-0.114117,0.0260068
0.378541,-0.197833,-1.26115,-1.30926,-0.127104,0.0039061,-0.0245991
0.602089,0.431218,0.435065,-0.491814,-0.111659,-0.0900153,0.0563817
-0.244871,0.808809,-0.431627,-0.282915,-0.103401,0.0324591,0.114901
0.384652,0.013269,1.87488,-0.222098,-0.142477,-0.0701476,0.020731
-0.451741,1.30592,-1.3127,-0.192334,-0.0223137,0.0221251,0.156666
0.31056,0.411089,0.53118,-0.474951,-0.13299,-0.0560631,0.0553759
-1.8787,0.154321,-1.0003,-0.929192,0.0770509,0.119918,0.0125076
1.64904,0.851019,0.952941,-0.191827,0.0161893,-0.0971298,0.125438
-0.443976,0.337834,1.68469,-1.0787,-0.126149,0.00667191,0.0627642
-0.466763,0.621941,-0.610873,-0.43694,-0.108487,0.0696154,0.0869038
1.02347,0.89398,0.998771,-1.33427,-0.005692,-0.0957275,0.0831682
-1.25071,0.133041,0.75269,-0.169067,-0.0553156,0.146765,0.0292925
-0.551294,0.535116,-1.62944,-0.174642,-0.104873,0.0756847,0.0945489
-1.23861,0.535617,0.645881,-0.882566,-0.0665637,0.11455,0.0551452
0.782734,-0.165837,-1.75382,-1.4302,-0.11949,-0.0433285,0.00596388
-1.96973,0.268384,-0.804121,-0.491906,0.075033,0.129835,0.0377855
-1.49055,0.333628,-1.8027,-0.524434,0.0157175,0.138916,0.0701286
0.938301,0.011817,0.809341,-0.615061,-0.0701414,-0.134556,-0.00512466
0.646136,0.578328,-1.67565,-0.721261,-0.111357,-0.038739,0.0957168
-1.8787,1.28479,-0.150029,-0.0802366,0.011199,0.0330406,0.156333
0.950522,0.556948,0.750526,-0.498679,-0.0623448,-0.118143,0.077438
-0.533471,0.323413,-1.8773,-0.322078,-0.114334,0.0868009,0.069153
-1.37839,-0.214407,-0.790245,-0.360273,-0.0157675,0.152983,-0.0319663
-1.1994,0.213956,-0.0639707,-1.53078,-0.037814,0.106772,-0.0161734
-0.250854,0.519043,0.441939,-0.399436,-0.135291,0.0252249,0.0734567
-0.412659,0.259722,1.42932,-0.121979,-0.140642,0.05434,0.0545699
0.514375,1.32204,-1.86266,-0.694861,-0.0269465,0.0235109,0.148903
1.51652,0.320359,-0.807559,-1.11551,-0.0426209,-0.126515,0.0225084
-1.97431,0.69084,-0.453906,-1.51649,0.0634213,0.0872201,0.0423264
-1.95623,0.433471,1.4931,-0.130365,0.0455449,0.131215,0.0801167
-0.409222,0.879059,0.46549,-0.324197,-0.095549,0.0328683,0.120597
1.56604,0.641669,0.396364,-1.42531,0.0204786,-0.11167,0.0394197
1.22295,0.444136,0.378032,-0.654731,-0.0364879,-0.136898,0.049299
0.288664,1.02472,0.720609,-1.0259,-0.0742969,-0.0544383,0.103527
-2.04305,0.124378,-0.660903,-1.19421,0.0859156,0.0991801,-0.00964519
1.13053,0.295724,1.54287,-1.36818,0.00307616,-0.119835,0.0467358
0.940974,0.717678,1.64332,-1.2683,-0.00425898,-0.0947477,0.0939931
0.148374,1.16572,1.16834,-0.0874241,-0.0497015,-0.0118966,0.152029
-1.26242,1.16497,1.24065,-0.105255,-0.0206827,0.0469198,0.151907
1.45503,1.14659,0.536908,-1.26461,0.0176988,-0.0800195,0.0984287
0.487769,0.120573,-1.04014,-0.439198,-0.144854,-0.0540154,0.0217582
1.20182,-0.0337483,0.892216,-0.818523,-0.0221125,-0.143863,-0.0150116
-1.7458,1.0091,1.48227,-1.35643,-0.0434013,0.0619865,0.104228
-0.803103,0.626447,-0.112728,-0.394137,-0.0883726,0.0949797,0.0864812
-1.28533,0.87986,2.06495,-1.52142,-0.0568246,0.0218876,0.109172
0.615838,0.820575,-1.3593,-1.43573,-0.0912134,0.000730104,0.0846562
-0.938683,0.79594,1.41378,-0.704214,-0.0851238,0.0567069,0.111574
-0.537163,0.964732,-1.11576,-0.581059,-0.058789,0.0665769,0.125071
-1.11933,0.0214808,1.96489,-1.11925,-0.0970652,0.0954554,0.0367646
-1.99022,0.947858,-1.45236,-1.47369,0.073038,0.0303263,0.094586
-2.04713,0.257719,0.600179,-1.02641,0.0383534,0.132289,0.010982
-0.35639,0.369179,-1.70748,-0.721538,-0.10856,0.0788195,0.0713959
0.831237,0.240344,0.657084,-0.221729,-0.0975249,-0.117864,0.0430327
0.147992,0.62104,-1.8605,-0.841422,-0.104363,0.0241744,0.104151
-1.00119,0.386053,1.51563,-0.809999,-0.102301,0.0859883,0.0656764
-1.72097,0.61413,0.873503,-0.36935,0.00386672,0.12729,0.091901
1.51932,1.0813,-0.863446,-0.239652,-0.0134467,-0.0681372,0.142888
0.604507,0.911155,1.37088,-0.388747,-0.0599339,-0.0662329,0.129847
1.5514,1.17608,1.72084,-0.7566,0.0366119,-0.0374172,0.141784
-0.249581,-0.137597,-0.608963,-0.302036,-0.149086,0.0476591,-0.0200392
-0.301522,-0.0355509,-2.08214,-0.552032,-0.138407,0.0693873,0.0236992
1.1411,-0.20965,-1.71104,-0.962365,-0.0980666,-0.106733,-0.00755298
0.767076,1.01085,-1.44294,-1.32893,-0.0769503,-0.00061512,0.104477
-1.88354,0.253713,-2.0083,-0.0674742,0.0495304,0.142259,0.0561692
0.615838,-0.226174,1.72759,-0.582211,-0.106427,-0.111907,-0.0146279
-0.284845,-0.279651,-1.07375,-0.952874,-0.113484,0.0742885,-0.0439055
0.642444,0.968637,-1.99048,-0.297521,-0.0660538,-0.0310408,0.142085
-1.50824,0.726441,0.210244,-0.0598259,-0.00766779,0.111445,0.115018
-0.152575,0.0382048,-0.831365,-0.363775,-0.152205,0.0380333,0.00778538
-0.65683,0.474329,0.450596,-1.38984,-0.107523,0.0531526,0.0224978
2.02077,0.925876,-1.4563,-0.855566,-0.00382491,-0.0869207,0.1189
0.882796,1.32445,1.14925,-0.575898,-0.000599696,-0.0437697,0.147235
0.505591,1.23807,0.784898,-1.10708,-0.0365693,-0.0599824,0.116025
0.280134,0.162232,0.201205,-0.469146,-0.146188,-0.0472294,0.0156414
-1.05771,0.582735,-0.0307441,-0.107282,-0.0628275,0.111881,0.095485
0.708388,0.941198,0.51463,-0.871646,-0.0625833,-0.0809018,0.100733
1.24625,0.909002,2.03949,-1.23568,0.0294751,-0.057711,0.12074
0.540091,1.17854,0.380833,-0.158101,-0.0450615,-0.0307696,0.149875
0.0231058,0.48875,-0.209735,-0.201964,-0.13832,-0.000898973,0.0783151
1.83707,-0.0140701,-1.03467,-1.23812,-0.0108053,-0.13022,-0.013283
0.96147,1.22991,0.521759,-1.48217,-0.0161581,-0.0708613,0.0926825
0.589613,-0.257569,0.235069,-0.722597,-0.108527,-0.0827965,-0.0569566
-0.223866,-0.213506,2.06915,-1.35174,-0.130314,-0.0186926,0.0149567
0.420934,-0.231582,-1.3649,-0.54784,-0.148358,-0.0356955,-0.025976
-0.698968,0.204193,0.640662,-0.924815,-0.123555,0.0695585,0.00821602
-0.302413,0.0494208,0.74467,-1.29331,-0.126282,0.00184419,-0.0179346
-0.010248,0.518693,1.2628,-0.887772,-0.120722,-0.0394191,0.0710572
-2.06686,0.242798,-0.517685,-1.35049,0.0810424,0.0939433,-0.00257647
1.36541,0.888923,1.6316,-0.573364,0.0123812,-0.0865878,0.127991
0.628186,0.529909,0.975983,-0.431688,-0.0961163,-0.0933703,0.0801387
1.90671,0.450095,-0.57039,-1.37523,0.0111939,-0.120437,0.0229481
1.688,1.03318,-0.188602,-1.38053,0.00067591,-0.0923326,0.0796371
1.54109,0.934989,-1.9225,-0.915554,-0.0426477,-0.0568555,0.129276
1.81925,-0.203041,-1.398,-1.22563,-0.0193453,-0.131083,-0.0189499
-1.59799,0.655639,-1.59201,-0.611191,0.0345172,0.108481,0.103897
0.334112,0.818372,0.965926,-0.162248,-0.0935755,-0.0402184,0.123077
0.708006,0.175551,1.28839,-0.973654,-0.0729554,-0.119955,0.0260294
2.07526,0.953265,-1.23301,-1.28709,-0.00893318,-0.0868899,0.0967129
-0.466127,-0.0168741,0.337804,-1.24927,-0.116566,0.0392854,-0.0362925
1.91944,-0.00205291,-0.49337,-1.08566,0.0229569,-0.130606,-0.0281194
-1.5817,0.0109157,-1.89283,-0.380361,0.0210672,0.155605,0.0231649
1.0889,1.13132,-2.07832,-0.867315,-0.0453605,-0.00763581,0.142275
-0.307123,1.00088,-0.161232,-0.797513,-0.0909905,0.0354871,0.107882
1.04027,0.0771105,0.247799,-1.40458,-0.047551,-0.107352,-0.0286839
1.76044,1.1523,1.48928,-1.45457,0.0601862,-0.0247192,0.106054
-0.0380005,0.722785,1.03123,-0.403168,-0.114719,-0.0141647,0.105855
-1.01888,1.17869,1.21799,-1.24323,-0.0676463,0.0166586,0.11224
0.220428,-0.23013,0.092487,-0.351381,-0.147581,-0.03486,-0.0394783
0.851606,-0.274743,0.96669,-0.70919,-0.0699098,-0.124585,-0.0449549
1.72785,1.12231,1.23861,-1.08349,0.0543628,-0.049567,0.117455
-0.438247,0.476432,-1.86635,-0.560326,-0.100347,0.077908,0.0904162
-2.08214,0.946806,1.06866,-1.21287,3.99919e-005,0.0923481,0.0951281
-1.44014,-0.219815,0.711698,-1.49525,-0.048639,0.095214,-0.049692
-0.642953,0.83079,1.24371,-0.885975,-0.0988487,0.0236468,0.104115
2.00944,0.728544,-0.853898,-0.824513,0.020809,-0.116032,0.0861626
1.56159,-0.184114,-1.66445,-1.32838,-0.0542596,-0.119371,-0.00198501
-1.48915,1.19196,-0.797884,-0.980242,0.0272246,0.0683078,0.119759
1.30914,-0.23769,1.31067,-1.18228,0.015762,-0.131293,-0.0277745
1.65974,0.106653,-0.962107,-1.23056,-0.0313341,-0.127499,-0.00143151
-1.12888,1.07409,1.56362,-0.204452,-0.0368587,0.0517949,0.146768
1.43823,0.685432,-1.91511,-1.28262,-0.058801,-0.0654251,0.101752
-1.3192,0.269736,-0.211644,-1.26521,-0.0209007,0.12557,-0.00258009
1.64548,0.708014,0.193313,-0.168238,0.0104999,-0.116619,0.108076
0.0942693,0.884567,2.0829,-0.0812042,-0.0872126,-0.0121523,0.134532
1.53269,1.06432,-1.47387,-0.979367,-0.0475655,-0.0547849,0.123767
-0.899473,-0.0336982,1.97622,-0.424684,-0.113237,0.109063,0.0186983
0.903547,-0.263527,0.605017,-0.317655,-0.0864154,-0.125483,-0.0401207
0.984131,1.02817,-1.56579,-0.459286,-0.0573606,-0.0422476,0.139819
-0.521123,0.751977,1.73294,-0.201457,-0.0961072,0.0426473,0.120786
-1.95152,0.954868,-0.213299,-1.53317,0.0455292,0.0824413,0.0650269
-1.13206,0.372383,-1.4325,-0.157134,-0.0531889,0.133419,0.070834
0.00706542,0.0842707,1.06153,-0.176024,-0.157655,-0.00952333,0.0236636
-1.1952,-0.261525,1.13117,-1.20001,-0.0867764,0.0936122,-0.0388865
0.236087,1.00885,1.4684,-1.04396,-0.0493177,-0.060507,0.117657
0.162377,1.31303,1.54071,-0.56802,-0.0198326,-0.0332178,0.149959
-1.13575,1.01936,-0.537927,-0.990701,-0.0172635,0.0930715,0.102275
-1.93981,0.606719,-0.426026,-1.36376,0.0622052,0.0991814,0.0383711
-0.730285,1.16081,-1.24523,-0.125205,-0.0342948,0.0394437,0.151449
-1.564,1.0793,1.64332,-0.871923,-0.0423365,0.0500539,0.132286
-1.15917,0.727242,0.2506,-0.602483,-0.056051,0.109074,0.0885816
-0.318453,-0.287161,1.51894,-1.33381,-0.127404,-0.0142156,-0.0216684
-0.970254,0.164836,0.757782,-0.69698,-0.103045,0.107505,0.01365
1.91397,0.682077,1.20233,-0.906432,0.0744493,-0.0883064,0.0871071
1.32811,0.899038,-1.51932,-0.764801,-0.0561029,-0.0683596,0.121364
-2.00193,-0.302734,1.03582,-1.04055,0.0147523,0.129744,-0.0483685
1.67743,0.444236,1.11755,-1.46835,0.0599492,-0.0979127,0.0394548
0.546329,-0.274543,0.760965,-0.0815728,-0.132557,-0.0842204,-0.0320132
0.00184592,0.84476,-0.976365,-0.303096,-0.100244,0.0134152,0.12163
0.611636,0.665653,-0.98604,-0.270061,-0.105281,-0.0588951,0.103008
-0.166578,0.913308,-0.61902,-1.52271,-0.0828047,0.0462461,0.0670263
-0.0978338,0.713672,-0.400947,-0.965452,-0.118175,0.0293349,0.0690834
-1.97049,0.159679,0.404002,-0.210211,0.0565734,0.145517,0.0296384
-0.282935,1.21419,-0.488151,-0.739737,-0.0599291,0.0355314,0.130269
-2.04369,1.28424,1.52339,-0.884224,-0.0254944,0.043459,0.137831
0.832765,0.232082,0.426917,-0.791939,-0.0852536,-0.117828,0.0129589
0.24869,-0.250208,-0.50801,-1.19278,-0.116665,-0.0039721,-0.0597628
1.82434,1.09602,1.93599,-0.625474,0.0403573,-0.035836,0.145157
0.350279,-0.18877,-0.387834,-1.08368,-0.121645,-0.0248733,-0.0539945
-0.00591968,-0.182862,1.56337,-1.08524,-0.131437,-0.0478644,-0.0093667
1.17432,1.21639,0.368866,-1.21817,-0.0114536,-0.075552,0.104787
-0.920605,0.605768,1.56184,-1.16707,-0.098246,0.0456348,0.0840475
-0.828437,0.878809,1.52925,-1.19573,-0.0849598,0.0169703,0.104576
-1.29017,0.41885,1.62829,-0.677537,-0.0685706,0.113618,0.0756461
-1.96565,1.31869,-1.8386,-0.609809,0.0337478,0.00201399,0.151163
-1.01392,-0.0355509,-1.6013,-1.19513,-0.0230172,0.133728,0.012101
-0.0213236,1.26056,-1.8801,-1.42439,-0.00334261,0.0519126,0.117263
-0.677198,0.144757,0.0648619,-0.80401,-0.114768,0.0889838,-0.00361691
-0.365938,1.20297,0.42157,-1.10354,-0.0767351,0.00788677,0.110377
-0.101144,0.344794,1.88265,-0.716746,-0.131843,-0.0211846,0.0740569
1.39711,0.989217,1.25835,-0.64957,0.0177426,-0.0820533,0.126958
1.54376,0.207647,1.83198,-1.14012,0.0450359,-0.120721,0.0536865
1.84929,0.865089,-1.55331,-0.37474,0.0054294,-0.0922069,0.12838
-0.11311,-0.0255866,-1.97444,-1.48176,-0.104395,0.0625625,0.0336933
-0.188602,1.10058,-1.51792,-1.52276,-0.0270275,0.0610089,0.101439
-1.19813,1.02877,1.23976,-0.367553,-0.0440948,0.0614608,0.138344
0.661158,0.175952,1.17394,-0.153402,-0.11745,-0.101192,0.0394645
1.42715,0.0838702,-0.00515585,-1.50986,-0.0162144,-0.110124,-0.0306803
-1.76986,-0.263527,-0.599797,-0.464676,0.0427967,0.14179,-0.0453196
-0.37625,-0.018176,-0.842949,-1.26968,-0.0980615,0.0809065,-0.0221447
1.02156,-0.0931334,-1.8428,-0.751071,-0.107526,-0.106426,0.0114714
-0.588722,1.0094,-1.42321,-0.186068,-0.0553241,0.0490417,0.141827
-1.53587,-0.266231,-1.32887,-0.309546,0.0108535,0.155205,-0.0308088
-1.04613,0.622141,-0.638625,-0.729462,-0.0447356,0.120913,0.0733603
0.687892,1.11445,1.80423,-0.11751,-0.038924,-0.0401076,0.150554
-1.64688,-0.0627899,0.241816,-0.336453,0.00755562,0.15632,-0.0124706
1.64828,-0.19523,1.55306,-0.303003,0.0285399,-0.155614,-0.0161232
-0.466,0.58619,0.7173,-0.863814,-0.125244,0.0322205,0.0640912
-0.911949,1.24358,2.01123,-0.445464,-0.0328237,0.00737818,0.154496
0.395473,0.13269,-1.53523,-1.24577,-0.13057,0.0019351,0.0292466
0.419279,0.485395,-0.603489,-1.19748,-0.124441,-0.0236444,0.0343193
-0.0899409,0.820826,1.86941,-0.531391,-0.0889552,-0.0187227,0.127337
2.01301,0.0755082,0.056587,-1.18859,0.0573283,-0.114333,-0.026379
1.66037,0.480488,-0.723919,-0.733148,-0.0121886,-0.136804,0.0562703
0.295284,0.237941,-0.633406,-1.28912,-0.12716,-0.00599319,0.00154544
-0.875285,0.0455653,1.76375,-0.427909,-0.115875,0.103875,0.0264184
1.28062,0.752979,0.778788,-1.13685,0.00282393,-0.113052,0.0726424
1.11322,-0.208499,0.925061,-0.247669,-0.0593974,-0.144994,-0.0260342
-0.660903,-0.241396,-0.0654984,-1.51322,-0.0731981,0.0614678,-0.0644951
1.41073,0.700604,0.169252,-0.632661,-0.0145423,-0.124444,0.0832473
0.2865,0.961227,0.584139,-0.492735,-0.0854926,-0.0401441,0.121981
1.08432,1.10994,-1.42664,-0.905234,-0.0630588,-0.0276579,0.128372
1.19495,-0.27905,-0.257092,-1.48097,-0.047908,-0.0834611,-0.0667892
0.0262885,0.127583,-1.80092,-1.17495,-0.123057,0.0461905,0.0424175
2.01084,0.51674,0.481913,-1.43739,0.0714643,-0.0924716,0.0265347
-0.552694,1.25355,1.50201,-1.03512,-0.0506022,-0.0242254,0.130098
-1.07668,0.16083,-1.8731,-0.0459116,-0.0715562,0.137916,0.041161
-1.3663,-0.201138,-1.16745,-1.09031,0.0181407,0.133429,-0.0301158
1.1966,0.751627,-1.73663,-1.1479,-0.0743007,-0.0538751,0.104117
-1.51639,0.0427112,0.261039,-1.27548,-0.0202173,0.121507,-0.030637
0.551803,-0.138799,-0.193058,-0.398975,-0.132745,-0.0769026,-0.0274507
-0.693239,-0.220015,-0.907238,-0.496421,-0.101741,0.111356,-0.0345773
